Ranking,Country,Region,Happiness_Score,GDP_per_capita,Social_Support,Healthy_Life_Expectancy,Freedom,Generosity,Corruption,Year,GDP_Growth,Inflation,Unemployment
136,Lebanon,Middle East and North Africa,2.3922,6.44189,0.29385,66,0.15913,0.14429,0.95149,2023,-1.25912842069158,202.907703485723,10.985
137,Afghanistan,South Asia,1.859,2.93045,0.0,55,0.0,0.22053,0.89543,2023,0.10609280092082,2.92366213121669,14.008
86,Albania,Central and Eastern Europe,5.3042,6.71748,0.57133,74,0.79892,0.34403,0.08517,2024,5.66395904797913,2.35318090275747,10.689
48,Argentina,Latin America and Caribbean,6.1881,7.29612,0.85449,73,0.78851,0.21822,0.1399,2024,-1.68352700528746,207.605241734472,7.15
81,Armenia,Commonwealth of Independent States,5.4549,6.7441,0.71415,73,0.75317,0.12831,0.3009,2024,3.48421625230606,1.40106081544975,12.405
10,Australia,North America and ANZ,7.0569,8.66266,0.90385,76,0.87599,0.56188,0.56224,2024,-0.62779626326919,2.58838430384326,3.942
14,Austria,Western Europe,6.9047,8.80752,0.82671,76,0.81399,0.53362,0.52956,2024,-1.15937778694629,4.08681239792917,5.2
99,Azerbaijan,Commonwealth of Independent States,4.8934,6.69424,0.54171,70,0.77392,0.27835,0.34637,2024,3.5728955022992,-1.40817211826207,5.648
126,Bangladesh,South Asia,3.8859,5.23988,0.15414,71,0.89752,0.35025,0.29115,2024,2.96499837954917,6.88285460605802,3.635
16,Belgium,Western Europe,6.8942,8.72705,0.89106,76,0.84413,0.42531,0.54042,2024,0.400004034972383,1.88023621456681,5.7
113,Benin,Sub-Saharan Africa,4.3774,4.26801,0.0794,64,0.65654,0.27961,0.43828,2024,4.84017869082697,1.57105014461685,1.637
72,Bolivia,Latin America and Caribbean,5.7843,5.68578,0.7296,70,0.83335,0.24842,0.10575,2024,-2.47074604396363,6.04628385410035,3.274
64,Bosnia and Herzegovina,Central and Eastern Europe,5.877,6.84293,0.81541,73,0.71889,0.6147,0.0,2024,3.64904450955625,4.13367502028095,10.69
134,Botswana,Sub-Saharan Africa,3.3834,6.74926,0.59919,62,0.65642,0.03599,0.14271,2024,-4.56345490621125,2.78117494173047,23.81
44,Brazil,Latin America and Caribbean,6.272,6.67841,0.78488,72,0.7937,0.32444,0.24769,2024,3.00083291987643,4.07967448439621,6.801
80,Bulgaria,Central and Eastern Europe,5.4627,7.61209,0.9086,72,0.71861,0.2078,0.01069,2024,3.47015122309477,7.20423703578159,4.2
107,Burkina Faso,Sub-Saharan Africa,4.548,3.53115,0.42378,63,0.55939,0.43211,0.31067,2024,2.47226549746027,9.6697648715818,3.441
116,Cambodia,Southeast Asia,4.3407,4.72308,0.63008,68,1.0,0.42378,0.12354,2024,4.68384949204055,2.35376209735443,0.254
101,Cameroon,Sub-Saharan Africa,4.8744,4.40662,0.52953,64,0.60374,0.31514,0.10487,2024,0.854978148597212,5.4257265725534,3.603
15,Canada,North America and ANZ,6.8996,8.59474,0.90232,76,0.84565,0.57434,0.64026,2024,-1.40934525428779,3.11876522570431,6.351
110,Chad,Sub-Saharan Africa,4.4713,2.81849,0.49824,61,0.47621,0.54504,0.19601,2024,-0.831570679019237,2.09943164850526,1.053
38,Chile,Latin America and Caribbean,6.3603,7.55165,0.84687,76,0.75386,0.29188,0.13124,2024,2.09415451485827,7.71495965879036,8.718
60,China,East Asia,5.9727,6.99292,0.76627,74,0.81592,0.32887,0.2843,2024,5.10662482837367,-0.707200009795585,4.59
77,Colombia,Latin America and Caribbean,5.6951,6.71288,0.76751,75,0.74585,0.17864,0.10191,2024,0.512522429942436,5.99783417221356,9.619
129,Comoros,Sub-Saharan Africa,3.5663,4.18371,0.2029,66,0.19937,0.32054,0.27768,2024,1.40149842299931,4.98739489694636,3.815
12,Costa Rica,Latin America and Caribbean,6.9554,7.29097,0.84936,75,0.9226,0.27072,0.21378,2024,3.82533390959907,0.0471064467883764,6.936
62,Croatia,Central and Eastern Europe,5.9423,7.98916,0.89374,74,0.54346,0.16046,0.07452,2024,3.65195341396083,4.48635081041073,5.0
50,Cyprus,Western Europe,6.0681,8.38021,0.75284,78,0.6125,0.31061,0.08551,2024,2.29692759392108,3.1219989644205,4.9
18,Czechia,Western Europe,6.8218,8.33065,0.93473,74,0.91101,0.44123,0.11798,2024,0.852606650391238,3.90666429969161,2.6
2,Denmark,Western Europe,7.5827,8.91278,0.94051,76,0.95298,0.50792,0.95358,2024,2.95776259160623,1.45545513933037,5.358
68,Dominican Republic,Latin America and Caribbean,5.8228,7.08565,0.78657,71,0.84544,0.21543,0.34005,2024,4.06915239840208,4.27167538984344,5.312
73,Ecuador,Latin America and Caribbean,5.7245,6.14556,0.7118,74,0.70203,0.21807,0.1362,2024,-2.84096326274179,5.01461319244349,3.453
33,El Salvador,Latin America and Caribbean,6.4687,5.91016,0.66796,72,0.94521,0.20589,0.43942,2024,2.13954811058277,1.81412640325951,3.261
34,Estonia,Western Europe,6.4477,8.18422,0.94468,75,0.93287,0.41531,0.69812,2024,-0.239652154313688,3.98984389478063,7.6
132,Eswatini,Sub-Saharan Africa,3.502,5.86448,0.57229,60,0.32912,0.14811,0.20145,2024,1.95346963066669,1.35502024124187,34.643
127,Ethiopia,Sub-Saharan Africa,3.8609,3.69798,0.56598,68,0.51069,0.67442,0.17505,2024,4.86819977515492,25.5387817898778,3.357
1,Finland,Western Europe,7.7407,8.61498,0.97268,76,0.99532,0.35347,0.94966,2024,-0.227073487020519,0.722482556554922,8.4
27,France,Western Europe,6.609,8.49487,0.83395,77,0.75269,0.28013,0.48839,2024,0.925700761599856,2.08759965215148,7.4
93,Gabon,Sub-Saharan Africa,5.1063,6.55653,0.64189,66,0.59747,0.11297,0.17365,2024,1.18835281747864,4.1979130014647,20.091
89,Georgia,Commonwealth of Independent States,5.1847,6.85312,0.61243,71,0.78743,0.0,0.30305,2024,10.1519478105331,4.85867385757966,11.557
24,Germany,Western Europe,6.7185,8.74242,0.85967,76,0.81064,0.43453,0.63956,2024,-0.769070552658818,3.1102774214087,3.4
117,Ghana,Sub-Saharan Africa,4.2894,5.0292,0.46219,66,0.72188,0.45589,0.04822,2024,3.62907892202038,24.6963587172124,2.82
63,Greece,Middle East and North Africa,5.9336,7.86686,0.7894,76,0.39053,0.04532,0.16097,2024,2.10832570957629,3.20936406384638,10.02
42,Guatemala,Latin America and Caribbean,6.287,5.88421,0.72309,69,0.85171,0.2628,0.13523,2024,2.06653256614987,3.65872328966771,2.613
95,Guinea,Sub-Saharan Africa,5.0233,3.88022,0.38454,62,0.60381,0.52419,0.18683,2024,2.85590233664557,6.81449404282775,5.132
61,Honduras,Latin America and Caribbean,5.9684,5.09547,0.64055,70,0.83384,0.43745,0.14046,2024,1.82401839948827,5.10094474718596,4.91
56,Hungary,Central and Eastern Europe,6.0169,8.04511,0.94537,73,0.67289,0.30601,0.11669,2024,0.8768874226772,7.5722301966088,4.5
3,Iceland,Western Europe,7.5251,8.78627,1.0,77,0.94808,0.64455,0.31728,2024,-1.18666721611689,6.01972945977376,3.6
123,India,South Asia,4.0541,5.44809,0.40375,68,0.88795,0.43393,0.21217,2024,5.55042158511394,3.08227399218495,4.173
79,Indonesia,Southeast Asia,5.5683,6.36058,0.7326,69,0.90283,0.99602,0.09513,2024,4.1790017564892,0.891653969144144,3.301
90,Iraq,Middle East and North Africa,5.166,5.83364,0.6161,70,0.49173,0.35251,0.08315,2024,-3.6151190083088,4.36968125764861,15.293
17,Ireland,Western Europe,6.838,9.94539,0.85979,76,0.87756,0.51196,0.72707,2024,0.997438539135004,4.53690860398667,4.3
5,Israel,Middle East and North Africa,7.3411,8.42288,0.93583,78,0.74301,0.38224,0.33528,2024,-0.396212603094554,5.51536078745987,3.595
41,Italy,Western Europe,6.3235,8.40988,0.82166,77,0.5942,0.27972,0.12791,2024,0.746500224061592,1.95492496299498,6.5
66,Jamaica,Latin America and Caribbean,5.8417,5.98077,0.81892,72,0.74933,0.22265,0.0488,2024,-0.51363387005874,4.86236991657051,3.151
51,Japan,East Asia,6.0598,8.34247,0.83783,79,0.73149,0.05678,0.38154,2024,0.541366477991744,2.88805363875247,2.5
122,Jordan,Middle East and North Africa,4.1858,5.89711,0.60807,73,0.68713,0.14801,0.32942,2024,1.48055685000026,1.89510102183445,16.693
49,Kazakhstan,Commonwealth of Independent States,6.1875,7.57991,0.9011,72,0.84855,0.3719,0.20823,2024,3.66170013445029,8.9933163485769,4.833
111,Kenya,Sub-Saharan Africa,4.4696,4.84339,0.55387,66,0.60069,0.70235,0.11927,2024,2.6946724258593,3.05241235537947,5.487
13,Kuwait,Middle East and North Africa,6.9514,8.61974,0.84357,75,0.95743,0.49779,0.29849,2024,-3.43244663969313,-0.732718945181475,2.151
46,Latvia,Western Europe,6.2345,7.94337,0.93316,72,0.77177,0.31732,0.13639,2024,0.89583858235207,2.05696584480424,6.9
138,Lesotho,Sub-Saharan Africa,3.1862,3.60103,0.52618,55,0.60601,0.2048,0.14774,2024,1.71259070592455,3.59749404419716,16.34
118,Liberia,Sub-Saharan Africa,4.2686,2.89078,0.41648,64,0.63225,0.44368,0.12954,2024,1.8018710155725,4.6586819825385,2.914
65,Libya,Middle East and North Africa,5.8663,7.12751,0.68047,72,0.68538,0.27718,0.35397,2024,0.859500182813605,8.50939917382847,19.085
19,Lithuania,Western Europe,6.8175,8.24885,0.8992,73,0.61701,0.10937,0.20143,2024,2.17864980259621,3.39000815547182,6.851
8,Luxembourg,Western Europe,7.1219,10.0,0.83799,77,0.92805,0.36347,0.75188,2024,-1.2100374075406,4.57509535408039,6.4
120,Madagascar,Sub-Saharan Africa,4.2279,2.93343,0.50942,65,0.29013,0.4302,0.21427,2024,1.69312025320663,7.62529915977024,3.051
133,Malawi,Sub-Saharan Africa,3.421,2.88206,0.25386,66,0.66127,0.33636,0.23615,2024,-0.912638164593119,24.6931506330162,5.051
59,Malaysia,Southeast Asia,5.9752,7.68912,0.70737,71,0.95971,0.56377,0.207,2024,3.83035137439249,0.7901575555276,3.846
119,Mali,Sub-Saharan Africa,4.232,3.49171,0.42555,63,0.67842,0.30029,0.1558,2024,1.94925730152001,2.81045247894083,2.924
40,Malta,Western Europe,6.3458,8.535,0.89302,77,0.8421,0.62382,0.21683,2024,3.77715973676817,3.30405787808034,3.1
108,Mauritania,Middle East and North Africa,4.5051,5.03457,0.43589,67,0.39683,0.33064,0.34511,2024,3.2855217223692,3.8565765896906,10.257
69,Mauritius,Sub-Saharan Africa,5.8164,7.33663,0.83994,70,0.74224,0.30632,0.20477,2024,5.16667893688918,3.73325683305954,5.548
25,Mexico,Latin America and Caribbean,6.678,7.10455,0.76782,72,0.83642,0.21428,0.22021,2024,0.558373546635821,4.9050733641935,2.678
70,Moldova,Central and Eastern Europe,5.8159,6.4721,0.79008,72,0.80485,0.19303,0.07735,2024,2.41476213011262,6.56535704471057,1.427
76,Mongolia,East Asia,5.6962,6.31951,0.9345,67,0.58008,0.59072,0.0961,2024,3.82045181254634,8.93116519976853,5.158
75,Montenegro,Central and Eastern Europe,5.707,7.33711,0.81532,73,0.73173,0.27553,0.22978,2024,3.16476067540844,4.82717608409683,13.206
104,Morocco,Middle East and North Africa,4.7947,5.66892,0.2914,70,0.73101,0.10503,0.14227,2024,2.77494467917541,3.96532013121269,9.103
88,Mozambique,Sub-Saharan Africa,5.2164,2.6151,0.54628,60,0.84337,0.39334,0.3411,2024,-0.791001789666225,6.46489746222059,6.668
115,Myanmar,Southeast Asia,4.3545,4.56719,0.61126,68,0.52172,1.0,0.30273,2024,-1.63760945284048,12.0402384080935,2.887
103,Namibia,Sub-Saharan Africa,4.8317,5.91607,0.74978,64,0.5441,0.1714,0.10691,2024,1.41712041604308,3.25015291489589,19.157
91,Nepal,South Asia,5.1584,4.50995,0.61254,69,0.75627,0.52233,0.19981,2024,3.81766783822374,2.61300883978525,10.5
6,Netherlands,Western Europe,7.3194,8.87942,0.90444,76,0.83986,0.61715,0.64757,2024,0.427291768689813,5.74421691332891,3.7
11,New Zealand,North America and ANZ,7.0292,8.45752,0.94458,75,0.86357,0.56406,0.835,2024,-0.387550970211336,2.1291080487287,4.724
43,Nicaragua,Latin America and Caribbean,6.2839,5.1262,0.78144,72,0.91901,0.33206,0.43645,2024,2.20198911444788,7.30971313430102,4.98
106,Niger,Sub-Saharan Africa,4.5563,2.67622,0.41904,64,0.7118,0.36171,0.25525,2024,6.73976595652603,7.87247038932333,0.376
100,Nigeria,Sub-Saharan Africa,4.8808,4.86691,0.66531,63,0.65538,0.50252,0.033,2024,1.91718752367555,14.0897252806009,3.045
83,North Macedonia,Central and Eastern Europe,5.3691,6.8923,0.78971,72,0.6715,0.48347,0.02544,2024,3.18889944421623,3.67239415798031,12.265
7,Norway,Western Europe,7.3017,9.11908,0.93815,76,0.96762,0.55922,0.84146,2024,1.13204599317447,-0.229324002998226,4.0
105,Pakistan,South Asia,4.6567,4.99198,0.3714,65,0.62774,0.36035,0.12861,2024,1.50503969652753,22.0287455360657,5.492
39,Panama,Latin America and Caribbean,6.3582,7.95002,0.8611,74,0.83389,0.15643,0.07394,2024,1.45504306659862,0.474645337379371,8.451
57,Paraguay,Latin America and Caribbean,5.9765,6.53179,0.87101,72,0.91225,0.32787,0.11354,2024,2.97101932232356,2.58685794296511,5.686
67,Peru,Latin America and Caribbean,5.8409,6.40313,0.72994,75,0.71218,0.19505,0.04996,2024,2.18017278753871,5.15659361057092,5.199
53,Philippines,Southeast Asia,6.0476,5.75533,0.7089,68,0.95708,0.24622,0.23652,2024,4.82301240715314,2.91419205577037,2.202
35,Poland,Central and Eastern Europe,6.4415,8.11814,0.8768,74,0.69503,0.20093,0.30482,2024,3.38947422901255,3.82894765990332,2.807
55,Portugal,Western Europe,6.0296,8.07075,0.84609,76,0.87646,0.1164,0.06145,2024,1.02697035140542,4.81307693087598,6.5
32,Romania,Central and Eastern Europe,6.4912,7.93747,0.76443,73,0.83,0.10157,0.01098,2024,0.965042709085722,9.58453804755844,5.4
28,Saudi Arabia,Middle East and North Africa,6.5935,8.60725,0.84171,71,0.91172,0.28415,0.32685,2024,-2.61945058525819,-0.25014299915776,3.518
97,Senegal,Sub-Saharan Africa,4.9686,4.3324,0.46438,67,0.7028,0.37926,0.11943,2024,3.62766288039693,0.734774258910974,2.788
37,Serbia,Central and Eastern Europe,6.4108,7.18435,0.86079,73,0.76822,0.49932,0.17498,2024,4.52924814890834,6.34994571281966,7.24
137,Sierra Leone,Sub-Saharan Africa,3.2452,3.05663,0.35012,63,0.54328,0.45249,0.09268,2024,2.10273334346427,10.4508135043001,3.103
30,Singapore,Southeast Asia,6.5228,9.89526,0.84207,78,0.86056,0.4199,1.0,2024,2.32663656705263,3.24187076847286,2.737
21,Slovenia,Central and Eastern Europe,6.7433,8.3419,0.92928,76,0.91448,0.39295,0.22707,2024,1.39957708502673,3.46708059724392,3.7
82,South Africa,Sub-Saharan Africa,5.422,6.48958,0.84704,65,0.62153,0.1957,0.05909,2024,-0.713538079423742,3.91692100295103,32.279
36,Spain,Western Europe,6.4209,8.25122,0.90975,77,0.71697,0.29647,0.30803,2024,2.40413218623925,2.89236477965287,11.4
125,Sri Lanka,South Asia,3.8981,6.35814,0.72914,73,0.67536,0.35942,0.05363,2024,5.58848090094126,3.8390306898809,4.239
4,Sweden,Western Europe,7.3441,8.77425,0.92843,77,0.97097,0.55252,0.91078,2024,0.504564017875396,3.00759641660218,8.4
9,Switzerland,Western Europe,7.0602,9.20463,0.88148,78,0.87934,0.43239,0.86525,2024,-0.0110810035101565,1.28874464525617,4.343
128,Tanzania,Sub-Saharan Africa,3.7806,3.83149,0.43676,67,0.82153,0.47697,0.44723,2024,2.5538482690819,3.06321536277754,1.557
58,Thailand,Southeast Asia,5.9761,6.93387,0.83309,74,0.87531,0.7051,0.04204,2024,2.59107416696065,0.932198854256328,0.781
121,Togo,Sub-Saharan Africa,4.2141,3.54351,0.36257,65,0.52429,0.31606,0.27127,2024,4.17083175833358,1.81499111122012,1.948
112,Tunisia,Middle East and North Africa,4.4218,6.1034,0.59058,73,0.29414,0.0596,0.03191,2024,0.979801739421518,5.00122946056743,15.341
96,Turkiye,Middle East and North Africa,4.9753,7.94937,0.72687,74,0.23407,0.16981,0.19955,2024,3.09479882124933,59.2800755919836,8.8
114,Uganda,Sub-Saharan Africa,4.3717,3.60638,0.71189,66,0.68044,0.44368,0.09423,2024,3.17493921238938,4.95727946939522,2.74
22,United Arab Emirates,Middle East and North Africa,6.7331,9.26467,0.72003,72,0.94401,0.52127,0.44914,2024,-0.766018786578641,1.6266497421157,2.16
20,United Kingdom,Western Europe,6.749,8.51296,0.82035,75,0.82599,0.66512,0.61091,2024,0.0541839994899789,3.62324909958238,4.361
23,United States,North America and ANZ,6.7248,9.05791,0.86094,72,0.67918,0.55708,0.29412,2024,1.79419235153047,2.48272509502563,4.022
26,Uruguay,Latin America and Caribbean,6.6115,7.45412,0.8855,73,0.89791,0.26459,0.38336,2024,3.15371074530447,4.28018446565413,8.209
47,Uzbekistan,Commonwealth of Independent States,6.195,5.66075,0.86264,71,0.96713,0.62743,0.37326,2024,4.42179800265912,13.3925832336284,4.439
131,Zambia,Sub-Saharan Africa,3.5024,4.19978,0.50041,63,0.84216,0.41825,0.19012,2024,0.941472566904864,14.4106633303405,5.898
135,Zimbabwe,Sub-Saharan Africa,3.3411,3.49606,0.52587,62,0.56401,0.23983,0.22708,2024,-0.0530786093100204,1097.24667417729,9.435
